customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
2724-QQIVZ,Female,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),179.36,4247.27,No,2024-05-08
9118-WQFWD,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),194.02,11121.72,Yes,2024-05-08
5537-DTEVV,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,37.19,1591.12,No,2024-05-08
4936-FYHKJ,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.05,1312.42,No,2024-05-08
9934-YINCT,Female,0,Yes,No,31,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),163.77,4952.33,No,2024-05-08
4564-BUAAR,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),58.36,2902.68,No,2024-05-08
3564-LZTUR,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,191.79,8532.61,Yes,2024-05-08
5166-FLHUQ,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,43.19,1218.56,No,2024-05-08
4375-CBKWY,Female,1,Yes,No,40,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),153.83,6193.64,No,2024-05-08
3024-CRMXH,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,180.36,3259.38,Yes,2024-05-08
3643-TALSN,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),186.13,9192.26,Yes,2024-05-08
6004-SQDTW,Male,0,No,No,15,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,97.94,1451.61,No,2024-05-08
5088-FBVGI,Male,0,Yes,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.41,1351.85,Yes,2024-05-08
8549-NZYUO,Female,1,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),142.0,2640.78,No,2024-05-08
7858-VFMTK,Female,0,Yes,No,38,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),138.46,5211.33,No,2024-05-08
4116-JAZLP,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),167.6,4928.8,No,2024-05-08
2475-IYSYM,Male,1,Yes,Yes,44,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),136.0,6116.64,No,2024-05-09
8254-VQVMA,Male,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,119.45,3297.22,No,2024-05-09
5510-MTHPX,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,144.57,2015.54,No,2024-05-09
7154-PUEUB,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,182.38,2130.57,No,2024-05-09
4673-YLVXA,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),174.58,5523.95,No,2024-05-09
8579-TWSXP,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,174.49,10023.4,No,2024-05-09
1166-BXPKE,Male,1,Yes,No,18,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.41,1712.8,No,2024-05-09
5749-OTHEY,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.5,853.77,Yes,2024-05-09
1949-XPOCG,Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,139.32,2538.73,No,2024-05-09
8293-SACPQ,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),188.07,2245.39,Yes,2024-05-09
5182-EIZCI,Female,0,Yes,Yes,27,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,139.1,3839.95,Yes,2024-05-09
6666-GXOHT,Female,0,Yes,No,61,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,114.51,6992.02,Yes,2024-05-09
1552-HOGRI,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),143.47,7921.01,No,2024-05-09
7434-NRKNU,Female,1,No,No,23,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),131.8,3035.18,Yes,2024-05-09
6015-OPTNK,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),162.29,4971.94,No,2024-05-09
2134-POMPX,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,198.67,3873.53,Yes,2024-05-09
3519-SKXWL,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),165.8,7238.19,No,2024-05-09
5392-BJFJH,Female,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,166.48,5497.84,No,2024-05-09
2806-YNQFU,Female,0,Yes,Yes,51,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,91.05,4635.51,No,2024-05-09
5238-EDTIQ,Male,0,Yes,Yes,19,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,140.56,2737.89,Yes,2024-05-09
5124-UGMJM,Female,0,Yes,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,147.47,8053.48,No,2024-05-09
3157-FGFCF,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,57.74,1431.49,Yes,2024-05-09
1741-SAJBS,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.68,1503.24,No,2024-05-09
2031-PRNSJ,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,169.58,5053.86,No,2024-05-09
7264-SHIGV,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,170.72,8847.62,Yes,2024-05-09
8346-OERQL,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,189.54,4893.14,Yes,2024-05-09
6027-DXYPL,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),56.16,1608.65,Yes,2024-05-09
8742-DNTAI,Male,1,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),162.17,4542.57,Yes,2024-05-09
4546-XWQPE,Male,0,Yes,No,38,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),97.99,3825.72,No,2024-05-09
5044-EEOTC,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),136.41,2760.33,No,2024-05-09
2537-IUYBD,Female,0,Yes,Yes,21,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,97.68,2111.48,No,2024-05-09
8396-YHPBL,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),146.6,3839.8,Yes,2024-05-09
5486-XPUBW,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,179.72,5096.46,Yes,2024-05-09
1521-QJOSR,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,177.21,8356.03,Yes,2024-05-09
4546-NAQDB,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),127.49,2069.53,No,2024-05-09
4233-RYUCN,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),165.63,6359.55,No,2024-05-09
1788-AFDWS,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,167.02,8078.27,Yes,2024-05-09
8459-NEBEX,Female,0,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),117.25,4474.13,Yes,2024-05-09
2539-PFSUP,Male,0,Yes,No,59,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),143.98,8414.53,Yes,2024-05-09
3002-XRZZW,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),178.05,3478.62,No,2024-05-09
7381-WXNHK,Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,150.51,8485.14,No,2024-05-09
1445-QRYVQ,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.66,2015.84,Yes,2024-05-09
9053-XVYTK,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),194.85,9666.85,Yes,2024-05-09
8051-ZGJAV,Male,1,No,Yes,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,161.85,6861.66,No,2024-05-09
6965-WFRXY,Female,0,No,No,62,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),147.27,9360.77,No,2024-05-09
8483-DMCOU,Female,0,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,88.58,690.12,No,2024-05-09
9130-LCBGA,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,168.44,7724.2,Yes,2024-05-09
1815-ETRRI,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),199.07,10473.53,No,2024-05-09
8283-BFXFT,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),191.2,6273.43,No,2024-05-09
2596-KQSCH,Male,1,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),192.07,3593.95,No,2024-05-09
4571-LEAWT,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,114.28,930.01,Yes,2024-05-09
6593-QTTVI,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.83,1036.02,Yes,2024-05-09
8165-HLWYA,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,178.3,3117.71,No,2024-05-09
1372-DNUWJ,Male,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.89,1384.49,No,2024-05-09
6211-BHPOB,Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),105.57,1859.16,No,2024-05-09
9522-QZELU,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,43.96,899.34,Yes,2024-05-09
1870-WSVHW,Male,0,No,No,30,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),108.98,3195.51,No,2024-05-09
1285-JBLKA,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,158.55,325.6,Yes,2024-05-09
1495-BCNSM,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),169.88,7090.64,Yes,2024-05-09
4340-CCRKI,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,186.72,9418.33,Yes,2024-05-09
2852-BXVPZ,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),175.19,6424.54,No,2024-05-09
6245-UMBHY,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,177.51,2421.99,Yes,2024-05-09
7425-JRXPF,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,134.44,5668.22,No,2024-05-09
9493-PAQOV,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.81,1872.86,No,2024-05-09
5433-GWZAV,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,172.5,5027.81,No,2024-05-09
4710-LOPRA,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),56.08,1328.77,No,2024-05-09
4213-OUVAX,Female,0,Yes,No,57,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),89.08,5139.91,No,2024-05-09
7091-OLVLJ,Female,0,No,No,38,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),144.35,5597.2,No,2024-05-09
9874-GEGUU,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,174.59,10743.91,Yes,2024-05-09
4085-POBMX,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,147.91,6059.56,Yes,2024-05-09
7393-AKZMM,Male,0,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.5,419.19,No,2024-05-09
2379-LYRAW,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),130.87,1526.16,No,2024-05-09
2741-KETJF,Male,0,Yes,No,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),119.44,5141.44,No,2024-05-09
4126-MCZCF,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),172.84,8117.63,Yes,2024-05-09
3017-MCZLY,Male,0,No,No,39,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,152.1,6079.52,No,2024-05-09
5429-EBNUS,Male,0,No,Yes,63,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,97.21,6239.56,No,2024-05-09
8224-YZRIU,Male,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),155.06,5765.35,No,2024-05-09
9711-CYGCN,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),200.52,4878.37,Yes,2024-05-09
6554-WHYNV,Female,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,178.27,6657.43,No,2024-05-09
5417-ACUJX,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),48.82,1742.52,Yes,2024-05-09
5347-PFSMT,Female,1,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),196.1,8344.59,Yes,2024-05-09
8861-LFNOE,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),37.86,1388.7,No,2024-05-09
3398-VSTFO,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),39.58,2237.76,Yes,2024-05-09
5304-SDNYB,Female,1,No,No,29,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),128.97,3674.08,No,2024-05-09
7686-YNIFC,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),168.16,3482.08,Yes,2024-05-09
2411-GJTTR,Male,0,No,No,39,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),96.02,3659.99,No,2024-05-09
1182-NVPLV,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.34,958.54,Yes,2024-05-09
8217-SJPRU,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),143.39,6553.2,Yes,2024-05-09
7114-KRXSI,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),161.21,7035.65,Yes,2024-05-09
9953-CTREE,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,177.2,4864.14,Yes,2024-05-09
6452-GDUGV,Female,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,39.16,1981.99,Yes,2024-05-09
1051-GMQWE,Female,0,No,No,64,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),154.53,10085.61,No,2024-05-09
5294-YNCLH,Male,0,Yes,Yes,44,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),149.19,6576.59,No,2024-05-09
9190-ZDKVK,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,42.13,1180.86,Yes,2024-05-09
8848-GQNDR,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,152.05,4012.5,No,2024-05-09
2751-CDKSP,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),185.82,6054.09,No,2024-05-09
5025-EUHYK,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),140.96,4347.46,Yes,2024-05-09
6249-JSHFD,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,60.15,904.04,No,2024-05-09
1018-XPYWC,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),162.15,2112.82,No,2024-05-09
5927-LCKOD,Female,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),148.13,6555.86,No,2024-05-09
1288-SXCEX,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,193.66,2471.83,Yes,2024-05-09
4719-LDHSC,Male,0,Yes,No,41,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,82.55,3420.4,Yes,2024-05-09
1748-QMMCY,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,145.41,5661.08,No,2024-05-09
8165-UYRNJ,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,162.07,7307.19,Yes,2024-05-09
5006-SDXWJ,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,63.72,1495.34,No,2024-05-09
7041-DBVDB,Male,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),179.67,7645.94,No,2024-05-09
5293-PKFOC,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,183.97,8032.6,No,2024-05-09
7489-KVEKY,Female,0,Yes,No,28,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),146.29,4057.13,No,2024-05-09
2624-AMAAV,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,178.78,5384.02,Yes,2024-05-09
4777-PJTOC,Male,0,Yes,Yes,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),148.07,8203.53,Yes,2024-05-09
8414-CDNYS,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,129.1,5041.24,No,2024-05-09
4987-QADBE,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,177.92,8829.46,Yes,2024-05-09
6656-LGHSX,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),209.27,4420.76,Yes,2024-05-09
8533-UACQV,Female,0,Yes,No,26,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,127.19,3233.45,Yes,2024-05-09
9700-DENJA,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),186.47,3719.85,Yes,2024-05-09
7410-MYLUS,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,206.34,6088.0,No,2024-05-09
6339-NMZQD,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),160.99,3604.92,Yes,2024-05-09
4158-GDYFM,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,42.37,1656.7,No,2024-05-09
5741-VRZWX,Male,0,No,No,39,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,143.46,5479.83,No,2024-05-09
4885-TNDSU,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.78,2177.64,No,2024-05-09
7863-AAOHL,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,157.13,5522.75,Yes,2024-05-09
5690-ZWMVM,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,193.81,10722.13,Yes,2024-05-09
4195-WPLRB,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,153.3,6458.75,No,2024-05-09
2520-RPROY,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),157.32,5485.24,No,2024-05-09
4160-LVDJA,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,125.55,383.04,Yes,2024-05-09
6197-CZOBI,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.98,686.08,Yes,2024-05-09
8103-GZYUE,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),161.7,4860.3,Yes,2024-05-09
1266-FOTUR,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),182.81,5666.51,Yes,2024-05-09
2889-DTNWK,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),153.82,5712.6,Yes,2024-05-09
8227-WCIXA,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,63.27,1604.21,No,2024-05-09
9113-ZJDYR,Male,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,143.74,8195.52,Yes,2024-05-09
9003-FAKVC,Female,0,No,Yes,42,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,139.82,5829.99,No,2024-05-09
3739-XZDAW,Female,1,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.32,1697.55,No,2024-05-09
